age,income,loan_amount,loan_term_months,credit_score,num_existing_loans,employment_years,debt_to_income,has_collateral,education,loan_purpose,region,default,loan_id,loan_to_income_ratio,monthly_payment_estimate,payment_to_income_ratio,credit_score_band,age_group,is_high_risk_purpose,education_enc,loan_purpose_enc,region_enc
29,35785.222433290764,31330.528258073766,60,654,1,300,0.4228966161430971,0,PhD,Personal,North,1,LN000798,0.8755158170800463,522.1754709678961,0.17510316341600926,2,0,1,3,4,1
56,31065.063801499546,25817.953133168623,60,669,0,300,0.30388543770893556,0,Bachelor,Auto,South,1,LN000799,0.8310928732720761,430.2992188861437,0.16621857465441522,2,3,0,0,0,2
36,89196.56372153998,3623.025085356552,60,447,0,300,0.5645416204538902,0,Bachelor,Business,East,0,LN000800,0.04061843791053614,60.3837514226092,0.008123687582107228,1,1,0,0,1,0
43,51625.5564360546,8395.351666771276,36,564,0,300,0.10281338819923996,0,Bachelor,Personal,West,0,LN000801,0.16262007126586775,233.20421296586878,0.054206690421955916,1,2,1,0,4,3
35,51340.13156386599,8666.730732359216,36,582,4,300,0.23889121934105542,1,Bachelor,Personal,South,1,LN000802,0.16881006083083358,240.74252034331155,0.05627002027694453,2,1,1,0,4,2
47,32953.81051517416,10594.183857897155,48,662,2,300,0.7056277868078294,0,Bachelor,Personal,West,1,LN000803,0.3214858522360829,220.71216370619072,0.08037146305902072,2,2,1,0,4,3
49,25364.43389006326,6657.754769333484,48,664,2,300,0.15231076997568538,0,PhD,Home,West,1,LN000804,0.26248387005955287,138.70322436111425,0.06562096751488822,2,2,0,3,3,3
44,53233.62242375436,10153.991703909694,36,700,4,300,0.09056257233563715,0,High School,Auto,North,0,LN000805,0.1907439554475762,282.05532510860263,0.0635813184825254,3,2,0,1,0,1
35,48168.24156982544,23038.978152479984,60,670,0,300,0.33405111059808956,0,High School,Personal,East,1,LN000806,0.4783022464933107,383.9829692079997,0.09566044929866215,3,1,1,1,4,0
45,55034.68713484902,30575.298688631898,36,545,0,300,0.3433886121090495,0,High School,Home,West,0,LN000807,0.5555641410973159,849.3138524619972,0.18518804703243863,1,2,0,1,3,3
23,56743.0788076435,2644.8145689806133,12,765,3,300,0.1683440365599717,1,High School,Auto,East,1,LN000808,0.046610346575419646,220.40121408171777,0.046610346575419646,4,0,0,1,0,0
47,104789.22162521388,6671.143013862296,60,751,1,300,0.4463766831234198,0,High School,Education,West,0,LN000809,0.06366249229068725,111.18571689770494,0.012732498458137452,4,2,0,1,2,3
35,48228.400385220906,16708.475555041867,36,549,1,300,0.28612909369756434,0,High School,Home,North,0,LN000810,0.3464447384027691,464.1243209733852,0.1154815794675897,1,1,0,1,3,1
28,86598.80215886893,2357.5548830715925,48,676,2,300,0.32840669152395885,0,Bachelor,Personal,West,0,LN000811,0.02722387405251362,49.115726730658174,0.006805968513128405,3,0,1,0,4,3
24,87840.48430089891,16915.4561711298,36,602,4,300,0.3550822457408271,0,High School,Business,South,1,LN000812,0.19257016062417928,469.87378253138337,0.0641900535413931,2,0,0,1,1,2
44,70072.48570543969,19320.822297037834,24,661,0,300,0.35314531291626355,0,Bachelor,Home,East,1,LN000813,0.2757262298108824,805.0342623765764,0.1378631149054412,2,2,0,0,3,0
64,50297.47334901777,20605.220400215796,36,734,1,300,0.45809343604912356,0,High School,Education,South,0,LN000814,0.4096671070778187,572.3672333393276,0.13655570235927292,3,3,0,1,2,2
39,27770.553277345414,19097.15621196989,60,820,4,300,0.4028175004386823,1,PhD,Auto,North,0,LN000815,0.6876764759148287,318.28593686616483,0.13753529518296573,5,1,0,3,0,1
59,64558.87754667814,10718.011622748785,36,710,4,300,0.06396355785210092,1,Bachelor,Education,South,1,LN000816,0.16601917551926643,297.7225450763551,0.0553397251730888,3,3,0,0,2,2
56,75376.24159401888,13546.643508266363,48,673,0,300,0.19104762643626544,1,High School,Auto,South,1,LN000817,0.17972033656479486,282.2217397555492,0.044930084141198715,3,3,0,1,0,2
36,89953.7492856597,5563.779310853637,12,622,4,300,0.3603877383580367,0,Master,Home,South,1,LN000818,0.06185155543861925,463.64827590446976,0.06185155543861925,2,1,0,2,3,2
46,36000.840915064364,18714.709237101008,24,664,1,300,0.20151819353951053,0,Bachelor,Auto,East,1,LN000819,0.5198408915295625,779.7795515458753,0.2599204457647812,2,2,0,0,0,0
58,50129.47221629466,27826.882137080975,60,758,3,300,0.2208223783269822,0,Master,Personal,North,0,LN000820,0.5551002415707821,463.7813689513496,0.11102004831415643,4,3,1,2,4,1
49,36122.70819154306,18697.60719253911,48,646,1,300,0.4243164760315664,1,Bachelor,Home,West,0,LN000821,0.5176136599004096,389.5334831778982,0.1294034149751024,2,2,0,0,3,3
31,42330.44015126155,9439.994113383571,24,579,3,300,0.21085755846371396,0,Bachelor,Business,East,1,LN000822,0.2230072278873348,393.3330880576488,0.1115036139436674,1,1,0,0,1,0
60,68287.75068471255,22958.334821593806,36,520,4,300,0.24496026358661765,0,Bachelor,Education,East,1,LN000823,0.33619989809875883,637.7315228220501,0.11206663269958626,1,3,0,0,2,0
38,41413.904612685285,33925.17355823149,24,691,1,300,0.25950518318153765,0,Bachelor,Education,North,0,LN000824,0.8191735088857098,1413.5488982596453,0.40958675444285486,3,1,0,0,2,1
60,38514.576453659814,16945.19817290892,12,669,0,300,0.3452638142827725,0,Bachelor,Home,East,0,LN000825,0.439968441384709,1412.09984774241,0.4399684413847089,2,3,0,0,3,0
43,70939.9172744455,19435.782750837345,24,598,4,300,0.6531155895008849,1,Bachelor,Business,West,1,LN000826,0.273975266642137,809.8242812848894,0.1369876333210685,2,2,0,0,1,3
47,64014.775800870935,20421.60875252835,24,732,0,300,0.2910242173354837,0,Bachelor,Home,East,1,LN000827,0.3190139853969544,850.9003646886813,0.1595069926984772,3,2,0,0,3,0
46,62000.22395870349,2164.3418731861,36,616,3,300,0.2338021345400843,0,Bachelor,Personal,South,0,LN000828,0.03490861379190669,60.120607588502786,0.01163620459730223,2,2,1,0,4,2
38,41942.252836018684,11711.02261851772,36,639,2,300,0.13971364271969205,1,Bachelor,Personal,East,0,LN000829,0.2792177774595041,325.30618384771446,0.09307259248650138,2,1,1,0,4,0
34,80860.46556429403,10889.06862775622,60,648,2,300,0.3414078851576169,1,Master,Business,North,1,LN000830,0.13466492620053083,181.48447712927035,0.026932985240106167,2,1,0,2,1,1
41,55289.80394639582,21678.933191167584,36,621,3,300,0.17093524447224348,1,Master,Home,North,1,LN000831,0.3920964019367041,602.192588643544,0.13069880064556802,2,2,0,2,3,1
46,102603.80277509539,20746.954463152655,24,668,2,300,0.1906811945575056,0,Bachelor,Business,East,0,LN000832,0.20220453727850016,864.4564359646939,0.10110226863925008,2,2,0,0,1,0
25,58223.32338940089,14034.106058136418,12,742,4,300,0.47475199713646254,0,High School,Business,East,0,LN000833,0.24103924752414974,1169.508838178035,0.2410392475241498,4,0,0,1,1,0
31,15000.0,10408.975527930277,36,558,4,300,0.2278723066238904,0,Master,Personal,South,0,LN000834,0.6939317018620185,289.13820910917434,0.23131056728733948,1,1,1,2,4,2
24,15000.0,1507.2323223457333,60,689,1,300,0.7335526382102229,0,PhD,Personal,East,0,LN000835,0.10048215482304888,25.120538705762222,0.020096430964609776,3,0,1,3,4,0
62,67478.99883690938,14876.699771133903,60,663,4,300,0.5520477419868367,1,Bachelor,Business,West,1,LN000836,0.22046414480880988,247.94499618556503,0.04409282896176197,2,3,0,0,1,3
39,81009.88304661612,7363.455081769323,24,662,2,300,0.17668811903475898,1,Bachelor,Business,South,0,LN000837,0.09089576240385529,306.81062840705516,0.04544788120192765,2,1,0,0,1,2
57,39323.43740152301,6371.9892833751,36,719,0,300,0.47939116755507566,0,Bachelor,Auto,West,1,LN000838,0.16204049555261693,176.99970231597501,0.054013498517538984,3,3,0,0,0,3
43,97019.57545554303,22410.150112980693,36,653,1,300,0.2184478364945793,0,Bachelor,Personal,South,0,LN000839,0.23098586040762076,622.5041698050193,0.07699528680254025,2,2,1,0,4,2
55,88259.97873988206,21575.35836037427,60,688,0,300,0.10101288638186898,1,PhD,Business,West,0,LN000840,0.24445234032925284,359.58930600623785,0.048890468065850574,3,3,0,3,1,3
29,59210.935268822956,11091.246735204,36,707,2,300,0.23861091931218628,0,High School,Auto,West,0,LN000841,0.18731753999238054,308.090187089,0.06243917999746018,3,0,0,1,0,3
61,65789.07884712263,2447.6457495389277,24,609,0,300,0.4770173658693448,0,High School,Business,West,0,LN000842,0.037204438676313505,101.98523956412198,0.01860221933815675,2,3,0,1,1,3
40,72890.60434777034,8393.507358050349,12,673,2,300,0.17106206949410627,1,PhD,Auto,West,0,LN000843,0.11515211642372807,699.4589465041958,0.11515211642372808,3,1,0,3,0,3
63,92799.89794641032,22946.03169061754,24,629,4,300,0.22165429061826772,0,Bachelor,Business,East,1,LN000844,0.24726354444773543,956.0846537757308,0.1236317722238677,2,3,0,0,1,0
62,68642.71933491163,18741.74893580993,36,639,1,300,0.26870286884671046,1,Bachelor,Home,East,0,LN000845,0.273033310996435,520.6041371058313,0.09101110366547834,2,3,0,0,3,0
58,58758.63304542298,11225.561620621138,24,624,3,300,0.3766748203454343,1,Master,Personal,North,0,LN000846,0.1910453160464657,467.73173419254744,0.09552265802323286,2,3,1,2,4,1
27,68446.02395173298,15470.025415015258,48,687,2,300,0.09267505946278139,1,Master,Business,East,0,LN000847,0.22601788273230405,322.2921961461512,0.05650447068307601,3,0,0,2,1,0
47,65747.20562898452,1000.0,48,656,4,300,0.4589844028275191,0,Bachelor,Education,North,1,LN000848,0.015209771889668754,20.833333333333332,0.003802442972417188,2,2,0,0,2,1
55,73488.20374549988,1000.0,36,681,0,300,0.16093928034558444,1,Bachelor,Education,West,1,LN000849,0.01360762610912552,27.77777777777778,0.004535875369708507,3,3,0,0,2,3
27,23599.534138409268,30817.012164168464,36,648,4,300,0.5261892286895086,0,Bachelor,Auto,South,1,LN000850,1.3058313771547057,856.0281156713462,0.4352771257182352,2,0,0,0,0,2
58,61317.0689989491,19052.209746717246,12,521,0,300,0.38362427733445337,0,Master,Personal,South,0,LN000851,0.31071625010392745,1587.6841455597705,0.31071625010392745,1,3,1,2,4,2
54,64208.81015159473,15013.296514074034,24,652,0,300,0.5192944155906738,0,Master,Auto,East,0,LN000852,0.23381988357404807,625.5540214197514,0.11690994178702403,2,3,0,2,0,0
43,53543.05665895656,11824.350527933904,12,655,0,300,0.17972366952713992,0,High School,Personal,West,1,LN000853,0.22083816774319243,985.3625439944921,0.22083816774319243,2,2,1,1,4,3
42,70683.32888435117,1000.0,36,669,0,300,0.21509547180300106,1,High School,Education,North,0,LN000854,0.014147607587018917,27.77777777777778,0.004715869195672973,2,2,0,1,2,1
27,93423.35241138082,22945.713019888713,36,602,1,300,0.34880362639882717,1,Bachelor,Education,North,1,LN000855,0.2456100367587908,637.3809172191309,0.08187001225293027,2,0,0,0,2,1
27,57764.34262208881,5904.889894956823,60,554,0,300,0.44845549808871527,0,Bachelor,Auto,North,0,LN000856,0.10222378766756399,98.41483158261371,0.020444757533512797,1,0,0,0,0,1
25,68834.4216141538,20633.461162667863,12,699,1,300,0.2559172972848984,0,Bachelor,Home,South,0,LN000857,0.299754987095369,1719.4550968889887,0.299754987095369,3,0,0,0,3,2
51,87125.29520903106,16056.006124340493,36,628,3,300,0.5081274325572396,0,High School,Education,North,0,LN000858,0.18428638991487964,446.00017012056924,0.06142879663829322,2,3,0,1,2,1
32,58231.29011883711,14583.244287012103,48,663,1,300,0.12999944207697706,0,High School,Personal,South,0,LN000859,0.25043656524268904,303.81758931275215,0.06260914131067226,2,1,1,1,4,2
51,37230.735952823816,4581.069447483176,60,627,0,300,0.22744816773398632,0,Master,Business,West,1,LN000860,0.12304536373624166,76.35115745805294,0.024609072747248335,2,3,0,2,1,3
52,67315.57698175848,4687.599962619155,24,649,3,300,0.3286464352676901,1,Bachelor,Business,South,0,LN000861,0.06963618485940372,195.31666510913146,0.03481809242970185,2,3,0,0,1,2
45,15000.0,18119.475090500706,60,614,4,300,0.2151007802104773,1,Bachelor,Business,West,0,LN000862,1.2079650060333804,301.9912515083451,0.2415930012066761,2,2,0,0,1,3
30,15000.0,15633.734595360149,24,572,1,300,0.049767068520566705,0,Bachelor,Education,East,1,LN000863,1.0422489730240099,651.4056081400062,0.5211244865120049,1,0,0,0,2,0
24,61660.24094232516,15377.33658610703,48,687,4,300,0.16603909718478832,0,High School,Home,East,1,LN000864,0.24938820139367368,320.3611788772298,0.06234705034841842,3,0,0,1,3,0
52,15000.0,17288.3327401095,24,601,3,300,0.18221450299232958,1,Bachelor,Education,South,0,LN000865,1.1525555160073,720.3471975045626,0.5762777580036501,2,3,0,0,2,2
61,28696.645151436183,1000.0,12,663,1,300,0.2730488189869431,0,Master,Personal,East,0,LN000866,0.03484727900153001,83.33333333333333,0.03484727900153,2,3,1,2,4,0
58,47398.02872979355,23121.150719523896,24,682,0,300,0.24056033422670933,1,Master,Education,East,1,LN000867,0.48780827682376493,963.3812799801623,0.24390413841188247,3,3,0,2,2,0
57,40571.673005082266,12152.802075085143,24,603,1,300,0.26375493613711354,1,Master,Education,West,0,LN000868,0.2995390915618098,506.3667531285476,0.1497695457809049,2,3,0,2,2,3
45,52043.86992905765,24357.160176963494,60,553,0,300,0.15615874783578876,0,Bachelor,Education,West,1,LN000869,0.4680120869213871,405.95266961605824,0.09360241738427742,1,2,0,0,2,3
52,77257.40281536993,1000.0,48,844,2,300,0.3604599183939334,0,Bachelor,Education,South,1,LN000870,0.012943743428572201,20.833333333333332,0.00323593585714305,5,3,0,0,2,2
27,59769.61622727862,19552.208044219442,24,607,1,300,0.11816949943607126,0,Master,Personal,South,1,LN000871,0.3271262102448617,814.6753351758101,0.16356310512243086,2,0,1,2,4,2
23,38213.591964410814,19476.63438235409,12,699,1,300,0.39194220544490993,0,High School,Education,North,1,LN000872,0.509678189909316,1623.052865196174,0.509678189909316,3,0,0,1,2,1
41,82088.82145568552,3110.9386131467436,60,805,4,300,0.6087055909679603,1,Master,Home,North,0,LN000873,0.03789722593137897,51.84897688577906,0.007579445186275793,5,2,0,2,3,1
49,26422.855269116182,9885.951059182908,48,713,4,300,0.4793108747716986,0,Master,Auto,East,1,LN000874,0.3741439355624031,205.95731373297724,0.09353598389060076,3,2,0,2,0,0
32,59437.67017544199,6523.948832398408,48,625,3,300,0.12736591616132706,0,High School,Personal,East,0,LN000875,0.10976118029427613,135.91560067496684,0.027440295073569036,2,1,1,1,4,0
25,24198.28049976591,21905.70098004202,36,644,0,300,0.2737752100293961,1,High School,Home,West,0,LN000876,0.9052585773709801,608.4916938900561,0.30175285912366007,2,0,0,1,3,3
36,60046.35811461079,17471.107863113946,12,583,4,300,0.43779875968686405,0,Bachelor,Business,South,1,LN000877,0.2909603248504556,1455.9256552594954,0.2909603248504556,2,1,0,0,1,2
27,48627.45192214805,27790.790607214032,60,720,3,300,0.26317151329867855,1,High School,Business,North,1,LN000878,0.5715041506124307,463.17984345356723,0.11430083012248614,3,0,0,1,1,1
51,76644.75823052735,16623.631474255726,60,695,0,300,0.5527183486238617,1,Master,Personal,North,0,LN000879,0.21689195527574368,277.06052457092875,0.043378391055148735,3,3,1,2,4,1
59,69413.78942388459,20857.953495116464,12,608,0,300,0.25525527012825433,0,High School,Auto,South,0,LN000880,0.30048717507330686,1738.1627912597053,0.30048717507330686,2,3,0,1,0,2
23,43257.213360166745,24376.08593104406,48,566,0,300,0.40345291044817544,0,Bachelor,Education,South,1,LN000881,0.5635149386088447,507.83512356341794,0.14087873465221118,1,0,0,0,2,2
36,39421.20718367517,19435.41381206182,24,544,2,300,0.21019173140451955,1,Master,Personal,South,1,LN000882,0.4930192452378849,809.8089088359092,0.24650962261894246,1,1,1,2,4,2
32,48698.06533935781,11926.534376385765,12,728,0,300,0.34893449396752885,1,High School,Education,North,0,LN000883,0.24490776570433348,993.8778646988138,0.24490776570433348,3,1,0,1,2,1
29,92511.42920068679,10437.644437907711,60,659,3,300,0.21057097831668609,0,Master,Education,West,0,LN000884,0.11282545873618634,173.96074063179518,0.022565091747237264,2,0,0,2,2,3
47,87381.36962216161,14362.132579771705,12,667,0,300,0.20073433101840676,0,High School,Business,South,1,LN000885,0.16436149538367031,1196.8443816476422,0.16436149538367031,2,2,0,1,1,2
26,35634.63629262699,21372.670318480723,48,584,0,300,0.4651230778405705,1,PhD,Auto,East,1,LN000886,0.5997723715480394,445.2639649683484,0.14994309288700983,2,0,0,3,0,0
27,71004.50676002697,8871.175505176387,36,532,3,300,0.029080734908196588,1,Bachelor,Education,North,1,LN000887,0.12493820336162867,246.42154181045518,0.041646067787209556,1,0,0,0,2,1
47,20371.37142205469,20217.228209437584,36,727,1,300,0.05859219867045071,1,High School,Personal,West,0,LN000888,0.9924333414072346,561.5896724843774,0.33081111380241157,3,2,1,1,4,3
25,46053.150778852694,17581.058546482443,24,653,0,300,0.08623005313489047,1,Bachelor,Business,South,0,LN000889,0.38175582450170925,732.5441061034352,0.19087791225085463,2,0,0,0,1,2
40,36448.712942750826,4973.551014404147,24,722,3,300,0.5515650936176975,1,Bachelor,Education,East,0,LN000890,0.13645340569956455,207.23129226683946,0.06822670284978226,3,1,0,0,2,0
41,76385.58915144882,19828.28207352342,48,619,4,300,0.13375583016366277,0,High School,Business,North,1,LN000891,0.25958145107986424,413.08920986507127,0.06489536276996606,2,2,0,1,1,1
54,29185.64960423176,16135.36810281882,24,631,3,300,0.7845407599189256,0,Bachelor,Business,South,1,LN000892,0.5528527999760293,672.3070042841175,0.27642639998801466,2,3,0,0,1,2
41,63587.004708449436,10595.806310477656,36,707,2,300,0.0667647006394876,0,Master,Personal,East,0,LN000893,0.16663477638332105,294.3279530688238,0.05554492546110702,3,2,1,2,4,0
33,55014.202431319274,16019.428581714152,48,708,4,300,0.04917213586523442,1,Master,Personal,South,1,LN000894,0.291187145750465,333.73809545237816,0.07279678643761625,3,1,1,2,4,2
22,51491.0234054098,10906.79181372743,48,713,1,300,0.17528423527054293,1,Master,Home,East,0,LN000895,0.21181928601134642,227.2248294526548,0.052954821502836605,3,0,0,2,3,0
47,88431.65901488796,16981.376517518216,48,626,1,300,0.2507471167495951,0,Master,Education,West,0,LN000896,0.19202824765120946,353.77867744829615,0.048007061912802365,2,2,0,2,2,3
35,90193.94384668622,13656.31704282758,12,699,3,300,0.3616181376600165,0,High School,Business,North,0,LN000897,0.15141057659082863,1138.0264202356318,0.15141057659082865,3,1,0,1,1,1
59,52112.143630940576,2760.6061439230707,24,738,3,300,0.1688291752148058,0,Bachelor,Home,West,1,LN000898,0.052974334801380425,115.02525599679461,0.026487167400690213,3,3,0,0,3,3
58,48081.67398800012,13895.715024942076,60,641,0,300,0.5568197064373127,1,High School,Personal,North,1,LN000899,0.2890023136135,231.59525041570126,0.0578004627227,2,3,1,1,4,1
32,24862.533623936662,11458.52883655352,36,608,0,300,0.45271769345714724,0,High School,Auto,North,1,LN000900,0.4608753480185021,318.29246768204223,0.15362511600616738,2,1,0,1,0,1
57,54914.820255215796,20084.690834390356,24,757,2,300,0.20726795057635666,1,Master,Business,South,0,LN000901,0.36574263087900605,836.8621180995982,0.18287131543950302,4,3,0,2,1,2
